OfficeName ( BO/SO/HO),Pincode,Sub-distname,DistrictName,StateName
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
Akhtiarpur Khajuri B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chapta B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Paroria B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pagra B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Banghara B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Janakpur B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pan Basadhia B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chapta B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Belamegh B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Keota B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Belamegh B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pachpaika B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
Kamraon B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pan Basadhia B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Depura B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Musapur B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Pachpaika B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Kamraon B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ashinchak B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Mishratol B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Soeral B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Bajitpur Meari B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Dalsinghsarai S.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
Bajitpur Meari B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chakbahauddin B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Soeral B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Paroria B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Mishratol B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Mathurapur B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chaknawada B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Mukhtiarpur B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Belamegh B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Chaknawada B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chandchour B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Musapur B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Janakpur B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Kamraon B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ashinchak B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Bahadurpur B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Ashinchak B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chapta B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pagra B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Belamegh B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Bajitpur Meari B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
Mehsari B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Soeral B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Depura B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
Ashinchak B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Banghara B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Pan Basadhia B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Dalsinghsarai S.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Rampur Jalalpur B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Pagra B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Soeral B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Pagra B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Paroria B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Dalsinghsarai S.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Konaila B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Mehsari B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Mishratol B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Musapur B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Chaknawada B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Mishratol B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Bahadurpur B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Akhtiarpur Khajuri B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Pandit Tol Tabhka B.O,848114,Bibhutpur,SAMASTIPUR,BIHAR
Akhtiarpur Khajuri B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Bahadurpur B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Banghara B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Bombaiya Harlal B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Belamegh B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Bahadurpur B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Akhtiarpur Khajuri B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
Bahadurpur B.O,848114,Vidyapati Nagar,SAMASTIPUR,BIHAR
Musapur B.O,848114,Sarairanjan,SAMASTIPUR,BIHAR
B.Chaksekhu B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Pachpaika B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Ghataho B.O,848114,Ujiarpur,SAMASTIPUR,BIHAR
Ashinchak B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Pagra B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chaknawada B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Kamraon B.O,848114,Dalsinghsarai,SAMASTIPUR,BIHAR
Chakhaji B.O,848115,Samastipur,SAMASTIPUR,BIHAR
Bishanpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Thahra Gopalpur B.O,848115,Pusa,SAMASTIPUR,BIHAR
Dharmagatpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Chandauli B.O,848115,Pusa,SAMASTIPUR,BIHAR
Morsand B.O,848115,Pusa,SAMASTIPUR,BIHAR
Bishanpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Malikaur B.O,848115,Pusa,SAMASTIPUR,BIHAR
Dharmagatpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Morsand B.O,848115,Pusa,SAMASTIPUR,BIHAR
Bishanpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Bishanpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Dighra S.O,848115,Pusa,SAMASTIPUR,BIHAR
Thahra Gopalpur B.O,848115,Pusa,SAMASTIPUR,BIHAR
Dharmagatpur Bathua B.O,848115,Pusa,SAMASTIPUR,BIHAR
Thahra Gopalpur B.O,848115,Pusa,SAMASTIPUR,BIHAR
Malikaur B.O,848115,Pusa,SAMASTIPUR,BIHAR
Thahra Gopalpur B.O,848115,Pusa,SAMASTIPUR,BIHAR
Balha Nandenagar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Bandhar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Balha Nandenagar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Balahi B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Ballipur B.O,848117,Warisnagar,SAMASTIPUR,BIHAR
Shankarpur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Ilmasnagar S.O,848117,Khanpur,SAMASTIPUR,BIHAR
Ilmasnagar S.O,848117,Khanpur,SAMASTIPUR,BIHAR
Sadipurghat B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Rebra B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Balha Nandenagar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Karian B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Ballipur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
R.R.Bhadrapur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Dinmanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Raniparti B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Sadipurghat B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Hansopur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Karian B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Masina B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Shankarpur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Sadipurghat B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Dinmanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Ballipur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Raniparti B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Karian B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Khairi B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Dinmanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Khairi B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Parwana B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Masina B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Raniparti B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Sadipurghat B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Rebra B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Ilmasnagar S.O,848117,Khanpur,SAMASTIPUR,BIHAR
Masina B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Soman B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Jahangirpur Kothia B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Balha Nandenagar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
R.R.Bhadrapur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
R.R.Bhadrapur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Sripur Gahar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Balha Nandenagar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Soman B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Bhataura B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Ilmasnagar S.O,848117,Khanpur,SAMASTIPUR,BIHAR
Shankarpur B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Ilmasnagar S.O,848117,Khanpur,SAMASTIPUR,BIHAR
Bhataura B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Sadipurghat B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Soman B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Karian B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Soman B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Balha Nandenagar B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
Ballipur B.O,848117,Warisnagar,SAMASTIPUR,BIHAR
Ballipur B.O,848117,Warisnagar,SAMASTIPUR,BIHAR
Khanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Dinmanpur B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Rebra B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Masina B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Jahangirpur Kothia B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Sripur Gahar B.O,848117,Khanpur,SAMASTIPUR,BIHAR
Ilmasnagar S.O,848117,Khanpur,SAMASTIPUR,BIHAR
Parwana B.O,848117,Shivaji Nagar,SAMASTIPUR,BIHAR
